Months,Observed_State,Explained_State,State_Name,Feature,Feature_Value,SHAP_Value
2004-11-01,3,1,Diatom-associated early-year state,WPI,0.65,0.042473179131895966
2004-11-01,3,1,Diatom-associated early-year state,MHW_MeanInt,0.6080709565738308,0.1256054318532568
2004-11-01,3,1,Diatom-associated early-year state,MHW_MaxInt,0.6839806635153076,0.13912567843878987
2004-11-01,3,1,Diatom-associated early-year state,MHW_CumInt,5.134639752536748,0.2607476559612532
2004-12-01,3,1,Diatom-associated early-year state,SST,15.45889,0.9564678909533476
2004-12-01,3,1,Diatom-associated early-year state,NO3,2.70595,-0.08691796223689235
2004-12-01,3,1,Diatom-associated early-year state,PO4,0.0378954,-0.07003248253028135
2004-12-01,3,1,Diatom-associated early-year state,SPCo2,26.61039,-0.17183507583556487
2004-12-01,3,1,Diatom-associated early-year state,MLD,35.698,-0.3576870144673973
2004-12-01,3,1,Diatom-associated early-year state,SSS,32.41623,0.19615627229830773
2004-12-01,3,1,Diatom-associated early-year state,SSH,0.2969101,-0.29079193190489055
2004-12-01,3,1,Diatom-associated early-year state,PAR,16.03355,-0.2893546598513278
2004-12-01,3,1,Diatom-associated early-year state,PDO,-0.64,-0.026908479198259214
2004-12-01,3,1,Diatom-associated early-year state,NINO_3.4,0.71,-0.6304083215989048
2004-12-01,3,1,Diatom-associated early-year state,WPI,0.2,-0.03392934422733717
2004-12-01,3,1,Diatom-associated early-year state,MHW_MeanInt,0.0884463851870533,-0.12327028994142425
2004-12-01,3,1,Diatom-associated early-year state,MHW_MaxInt,0.1023935057547741,-0.16710960327749091
2004-12-01,3,1,Diatom-associated early-year state,MHW_CumInt,0.5038920422085512,-0.37049197220620966
2005-01-01,1,1,Diatom-associated early-year state,SST,11.36995,1.2064829148017098
2005-01-01,1,1,Diatom-associated early-year state,NO3,1.795859,0.5458527348770684
2005-01-01,1,1,Diatom-associated early-year state,PO4,0.05949871,0.16015335031311123
2005-01-01,1,1,Diatom-associated early-year state,SPCo2,24.11662,1.4592751114711917
2005-01-01,1,1,Diatom-associated early-year state,MLD,44.78685,0.10149100678959487
2005-01-01,1,1,Diatom-associated early-year state,SSS,32.56802,0.755464484965339
2005-01-01,1,1,Diatom-associated early-year state,SSH,0.2318924,-0.044661753351893894
2005-01-01,1,1,Diatom-associated early-year state,PAR,17.39421,0.08432662392740554
2005-01-01,1,1,Diatom-associated early-year state,PDO,-0.15,0.4841951659690917
2005-01-01,1,1,Diatom-associated early-year state,NINO_3.4,0.56,-0.17636763905069555
2005-01-01,1,1,Diatom-associated early-year state,WPI,-0.93,0.19846598884468056
2005-01-01,1,1,Diatom-associated early-year state,MHW_MeanInt,0.0070767362045926,0.015171835770431403
2005-01-01,1,1,Diatom-associated early-year state,MHW_MaxInt,0.0076803033718412,0.09895180143412394
2005-01-01,1,1,Diatom-associated early-year state,MHW_CumInt,0.0353836810229631,-0.07577952535017626
2005-02-01,1,1,Diatom-associated early-year state,SST,9.251629,1.2184171495211336
2005-02-01,1,1,Diatom-associated early-year state,NO3,1.451779,0.3379959553313003
2005-02-01,1,1,Diatom-associated early-year state,PO4,0.06191359,0.0667392364291971
2005-02-01,1,1,Diatom-associated early-year state,SPCo2,23.73619,1.3672459198994158
2005-02-01,1,1,Diatom-associated early-year state,MLD,41.38416,0.040384315054131745
2005-02-01,1,1,Diatom-associated early-year state,SSS,32.66693,0.9144161179698996
2005-02-01,1,1,Diatom-associated early-year state,SSH,0.2228227,-0.011689376531664105
2005-02-01,1,1,Diatom-associated early-year state,PAR,21.11561,-0.10135201522230942
2005-02-01,1,1,Diatom-associated early-year state,PDO,-0.01,0.4846242095476578
2005-02-01,1,1,Diatom-associated early-year state,NINO_3.4,0.26,-0.06833357043497965
2005-02-01,1,1,Diatom-associated early-year state,WPI,0.34,0.048670672763874885
2005-02-01,1,1,Diatom-associated early-year state,MHW_MeanInt,0.0,0.028935421475719845
2005-02-01,1,1,Diatom-associated early-year state,MHW_MaxInt,0.0,0.09750120264538731
2005-02-01,1,1,Diatom-associated early-year state,MHW_CumInt,0.0,-0.010262644793645716
2005-03-01,1,1,Diatom-associated early-year state,SST,9.172435,1.2131400005464368
2005-03-01,1,1,Diatom-associated early-year state,NO3,1.41001,0.26897323114859095
2005-03-01,1,1,Diatom-associated early-year state,PO4,0.04224682,0.09271902489073439
2005-03-01,1,1,Diatom-associated early-year state,SPCo2,24.74672,1.2694496831248756
2005-03-01,1,1,Diatom-associated early-year state,MLD,28.92896,-0.08127131905315536
2005-03-01,1,1,Diatom-associated early-year state,SSS,32.67717,0.9119144403719324
2005-03-01,1,1,Diatom-associated early-year state,SSH,0.1302211,0.7388385192813751
2005-03-01,1,1,Diatom-associated early-year state,PAR,34.69415,-0.08559185859981648
2005-03-01,1,1,Diatom-associated early-year state,PDO,0.7,0.3686912898088144
2005-03-01,1,1,Diatom-associated early-year state,NINO_3.4,0.28,-0.05691018281336707
2005-03-01,1,1,Diatom-associated early-year state,WPI,-0.22,0.08784309744276352
2005-03-01,1,1,Diatom-associated early-year state,MHW_MeanInt,0.0903592270932822,-0.02681899500054279
2005-03-01,1,1,Diatom-associated early-year state,MHW_MaxInt,0.1020311938332123,-0.009732007572692056
2005-03-01,1,1,Diatom-associated early-year state,MHW_CumInt,0.4906887207195745,0.04413050390450263
2005-04-01,1,1,Diatom-associated early-year state,SST,12.12134,1.4545812363727586
2005-04-01,1,1,Diatom-associated early-year state,NO3,2.284747,0.3141882969424473
2005-04-01,1,1,Diatom-associated early-year state,PO4,0.01654009,0.11389204479133351
2005-04-01,1,1,Diatom-associated early-year state,SPCo2,29.38609,0.2794275305094931
2005-04-01,1,1,Diatom-associated early-year state,MLD,12.126,-0.038584550855609204
2005-04-01,1,1,Diatom-associated early-year state,SSS,32.58884,0.8406997125654228
2005-04-01,1,1,Diatom-associated early-year state,SSH,0.1494421,1.0043935192756346
2005-04-01,1,1,Diatom-associated early-year state,PAR,43.46757,0.23377722023078612
2005-04-01,1,1,Diatom-associated early-year state,PDO,0.28,0.4176718340568356
2005-04-01,1,1,Diatom-associated early-year state,NINO_3.4,0.28,0.020529188739306058
2005-04-01,1,1,Diatom-associated early-year state,WPI,-0.18,0.024313913939878973
2005-04-01,1,1,Diatom-associated early-year state,MHW_MeanInt,0.1376989232599323,0.005987479678958708
2005-04-01,1,1,Diatom-associated early-year state,MHW_MaxInt,0.1618379842464297,0.012237919854407805
2005-04-01,1,1,Diatom-associated early-year state,MHW_CumInt,1.0606384452723097,0.13222136605191565
2005-05-01,2,1,Diatom-associated early-year state,SST,16.07727,0.39534435671583174
2005-05-01,2,1,Diatom-associated early-year state,NO3,3.266682,0.0011180782551327437
2005-05-01,2,1,Diatom-associated early-year state,PO4,0.007891181,-0.16246193899349334
2005-05-01,2,1,Diatom-associated early-year state,SPCo2,35.09027,-0.04926315549400685
2005-05-01,2,1,Diatom-associated early-year state,MLD,11.24856,-0.11374067236681289
2005-05-01,2,1,Diatom-associated early-year state,SSS,32.33849,0.314244896550005
2005-05-01,2,1,Diatom-associated early-year state,SSH,0.1730454,0.5055664538062025
2005-05-01,2,1,Diatom-associated early-year state,PAR,46.94984,0.07181827384084685
2005-05-01,2,1,Diatom-associated early-year state,PDO,1.36,0.2152264630647369
2005-05-01,2,1,Diatom-associated early-year state,NINO_3.4,0.3,0.056315825357393635
2005-05-01,2,1,Diatom-associated early-year state,WPI,-0.08,-0.047236664953159334
2005-05-01,2,1,Diatom-associated early-year state,MHW_MeanInt,0.8050716181956712,0.0001070008089147981
2005-05-01,2,1,Diatom-associated early-year state,MHW_MaxInt,0.9618602975959668,0.012679484131004073
2005-05-01,2,1,Diatom-associated early-year state,MHW_CumInt,7.614702264606939,-0.12408505110643452
2005-06-01,2,1,Diatom-associated early-year state,SST,21.15738,-0.6612913522080696
2005-06-01,2,1,Diatom-associated early-year state,NO3,4.886552,-0.1132675451649214
2005-06-01,2,1,Diatom-associated early-year state,PO4,0.01192773,0.04135235074715433
2005-06-01,2,1,Diatom-associated early-year state,SPCo2,40.80405,-0.20526859370650016
2005-06-01,2,1,Diatom-associated early-year state,MLD,10.50786,0.6411547910167406
2005-06-01,2,1,Diatom-associated early-year state,SSS,31.97551,-0.4287723920456054
2005-06-01,2,1,Diatom-associated early-year state,SSH,0.1820762,0.5660872304689195
2005-06-01,2,1,Diatom-associated early-year state,PAR,48.35837,0.09805106972267923
2005-06-01,2,1,Diatom-associated early-year state,PDO,0.85,0.29750384822706544
2005-06-01,2,1,Diatom-associated early-year state,NINO_3.4,0.22,0.0017137818054368476
2005-06-01,2,1,Diatom-associated early-year state,WPI,0.79,0.024991881133298418
2005-06-01,2,1,Diatom-associated early-year state,MHW_MeanInt,0.6196661990232305,0.04549405709982241
2005-06-01,2,1,Diatom-associated early-year state,MHW_MaxInt,0.7315935663225134,0.0008559429447178756
2005-06-01,2,1,Diatom-associated early-year state,MHW_CumInt,5.66507086379786,0.09102161764339799
2005-07-01,2,1,Diatom-associated early-year state,SST,25.00492,-0.7251546014331777
2005-07-01,2,1,Diatom-associated early-year state,NO3,5.622714,-0.1841658007003895
2005-07-01,2,1,Diatom-associated early-year state,PO4,0.01803099,0.021350817916507923
2005-07-01,2,1,Diatom-associated early-year state,SPCo2,43.18962,-0.18692982380391562
2005-07-01,2,1,Diatom-associated early-year state,MLD,10.65074,0.8992070129517225
2005-07-01,2,1,Diatom-associated early-year state,SSS,31.66777,-0.45542802759852347
2005-07-01,2,1,Diatom-associated early-year state,SSH,0.2218496,0.18522363662873464
2005-07-01,2,1,Diatom-associated early-year state,PAR,46.90637,0.25851982729569956
2005-07-01,2,1,Diatom-associated early-year state,PDO,0.11,0.12592478865104786
2005-07-01,2,1,Diatom-associated early-year state,NINO_3.4,-0.01,-0.04858971835112119
2005-07-01,2,1,Diatom-associated early-year state,WPI,-1.2,-0.011092579992824295
2005-07-01,2,1,Diatom-associated early-year state,MHW_MeanInt,0.0489205153532956,-0.037021141672500944
2005-07-01,2,1,Diatom-associated early-year state,MHW_MaxInt,0.055510036519155,-0.025138081071919498
2005-07-01,2,1,Diatom-associated early-year state,MHW_CumInt,0.2636814498907717,-0.0641319090071895
2005-08-01,3,1,Diatom-associated early-year state,SST,25.84355,-1.2345702309127475
2005-08-01,3,1,Diatom-associated early-year state,NO3,4.697174,-0.3819371282809885
2005-08-01,3,1,Diatom-associated early-year state,PO4,0.01695296,-0.09064150383420998
2005-08-01,3,1,Diatom-associated early-year state,SPCo2,41.25824,-0.3542281674318304
2005-08-01,3,1,Diatom-associated early-year state,MLD,11.25694,-0.5446861598705626
2005-08-01,3,1,Diatom-associated early-year state,SSS,31.50635,-0.7771122378641727
2005-08-01,3,1,Diatom-associated early-year state,SSH,0.3075328,-0.4955086624769195
2005-08-01,3,1,Diatom-associated early-year state,PAR,41.5795,-0.3850663156317273
2005-08-01,3,1,Diatom-associated early-year state,PDO,-0.42,-0.03639795113102549
2005-08-01,3,1,Diatom-associated early-year state,NINO_3.4,-0.04,-0.16386713444477688
2005-08-01,3,1,Diatom-associated early-year state,WPI,0.35,-0.015219012908782354
2005-08-01,3,1,Diatom-associated early-year state,MHW_MeanInt,0.3158427165287703,-0.06244843344882027
2005-08-01,3,1,Diatom-associated early-year state,MHW_MaxInt,0.3568982554055841,-0.06537999829579107
2005-08-01,3,1,Diatom-associated early-year state,MHW_CumInt,2.061121535122356,-0.1895907112119187
2005-09-01,3,1,Diatom-associated early-year state,SST,24.64657,-1.3078742292001884
2005-09-01,3,1,Diatom-associated early-year state,NO3,4.071968,-0.38730404120827633
2005-09-01,3,1,Diatom-associated early-year state,PO4,0.01441261,-0.09666807903060155
2005-09-01,3,1,Diatom-associated early-year state,SPCo2,37.69049,-0.22071812367573146
2005-09-01,3,1,Diatom-associated early-year state,MLD,14.34584,-0.9595835093758809
2005-09-01,3,1,Diatom-associated early-year state,SSS,31.60373,-0.806065873345652
2005-09-01,3,1,Diatom-associated early-year state,SSH,0.3370972,-0.5414164040241325
2005-09-01,3,1,Diatom-associated early-year state,PAR,38.15133,-0.3423728679348072
2005-09-01,3,1,Diatom-associated early-year state,PDO,-0.99,-0.23384616136707198
2005-09-01,3,1,Diatom-associated early-year state,NINO_3.4,-0.08,-0.11241699341171156
2005-09-01,3,1,Diatom-associated early-year state,WPI,0.57,0.01917034789478489
2005-09-01,3,1,Diatom-associated early-year state,MHW_MeanInt,0.3025560220964315,-0.06577109295897604
2005-09-01,3,1,Diatom-associated early-year state,MHW_MaxInt,0.3431352510503049,-0.03963683938937307
2005-09-01,3,1,Diatom-associated early-year state,MHW_CumInt,2.420406598871706,-0.14340263711376747
2005-10-01,3,1,Diatom-associated early-year state,SST,21.94504,-1.2953141922453597
2005-10-01,3,1,Diatom-associated early-year state,NO3,3.572884,-0.3156474213346077
2005-10-01,3,1,Diatom-associated early-year state,PO4,0.01382904,-0.10653237916979985
2005-10-01,3,1,Diatom-associated early-year state,SPCo2,33.54042,-0.18537828308016358
2005-10-01,3,1,Diatom-associated early-year state,MLD,21.9892,-0.9009525070087103
2005-10-01,3,1,Diatom-associated early-year state,SSS,31.90244,-0.7799164867447312
2005-10-01,3,1,Diatom-associated early-year state,SSH,0.2754064,-0.3977188065066423
2005-10-01,3,1,Diatom-associated early-year state,PAR,30.274,-0.5011407827021921
2005-10-01,3,1,Diatom-associated early-year state,PDO,-2.0,-0.22661157385937666
2005-10-01,3,1,Diatom-associated early-year state,NINO_3.4,-0.15,-0.14719926085576399
2005-10-01,3,1,Diatom-associated early-year state,WPI,1.0,0.04394235752442781
2005-10-01,3,1,Diatom-associated early-year state,MHW_MeanInt,0.2271543126202431,-0.062293113417867245
2005-10-01,3,1,Diatom-associated early-year state,MHW_MaxInt,0.2548782400946817,-0.04106295299658426
2005-10-01,3,1,Diatom-associated early-year state,MHW_CumInt,1.7601509761135428,-0.17716722790187417
2005-11-01,3,1,Diatom-associated early-year state,SST,18.40416,-1.3127322296508315
2005-11-01,3,1,Diatom-associated early-year state,NO3,3.471994,-0.36756535612230934
2005-11-01,3,1,Diatom-associated early-year state,PO4,0.02193196,-0.033447977304191474
2005-11-01,3,1,Diatom-associated early-year state,SPCo2,29.79199,0.04408903628079899
2005-11-01,3,1,Diatom-associated early-year state,MLD,27.85691,-0.5916157218407488
2005-11-01,3,1,Diatom-associated early-year state,SSS,32.18135,-0.4636602570284009
2005-11-01,3,1,Diatom-associated early-year state,SSH,0.305071,-0.4340032660877366
2005-11-01,3,1,Diatom-associated early-year state,PAR,21.60209,-0.4292321615612773
2005-11-01,3,1,Diatom-associated early-year state,PDO,-1.89,-0.2723239995659667
2005-11-01,3,1,Diatom-associated early-year state,NINO_3.4,-0.44,-0.19175166222359316
2005-11-01,3,1,Diatom-associated early-year state,WPI,-1.84,0.009327055178768737
2005-11-01,3,1,Diatom-associated early-year state,MHW_MeanInt,0.0196541761752092,-0.08573697442586152
2005-11-01,3,1,Diatom-associated early-year state,MHW_MaxInt,0.0231729454279486,-0.09215148462908346
2005-11-01,3,1,Diatom-associated early-year state,MHW_CumInt,0.1273743918630271,-0.2076819869129804
2005-12-01,1,1,Diatom-associated early-year state,SST,13.54506,1.240009980753631
2005-12-01,1,1,Diatom-associated early-year state,NO3,2.295146,0.3152800291015713
2005-12-01,1,1,Diatom-associated early-year state,PO4,0.04205306,0.145893840897739
2005-12-01,1,1,Diatom-associated early-year state,SPCo2,25.61899,0.26847578369630565
2005-12-01,1,1,Diatom-associated early-year state,MLD,40.11207,0.1389081072559896
2005-12-01,1,1,Diatom-associated early-year state,SSS,32.38639,0.17564707731764656
2005-12-01,1,1,Diatom-associated early-year state,SSH,0.2334034,0.01057560567892741
2005-12-01,1,1,Diatom-associated early-year state,PAR,16.51735,0.2598268147999581
2005-12-01,1,1,Diatom-associated early-year state,PDO,-0.1,0.44510114107012544
2005-12-01,1,1,Diatom-associated early-year state,NINO_3.4,-0.75,1.1230722862652451
2005-12-01,1,1,Diatom-associated early-year state,WPI,-2.04,0.146749718447278
2005-12-01,1,1,Diatom-associated early-year state,MHW_MeanInt,0.0218528262007835,-0.0005945203160916224
2005-12-01,1,1,Diatom-associated early-year state,MHW_MaxInt,0.0260749001750415,-0.023988902715262612
2005-12-01,1,1,Diatom-associated early-year state,MHW_CumInt,0.1108019963513942,-0.07275578461342408
2006-01-01,1,1,Diatom-associated early-year state,SST,10.25276,1.1265768609352091
2006-01-01,1,1,Diatom-associated early-year state,NO3,1.824656,0.4075363070803345
2006-01-01,1,1,Diatom-associated early-year state,PO4,0.05710575,0.19279392915832708
2006-01-01,1,1,Diatom-associated early-year state,SPCo2,24.22316,1.051351801444952
2006-01-01,1,1,Diatom-associated early-year state,MLD,39.22375,0.13440569592168905
2006-01-01,1,1,Diatom-associated early-year state,SSS,32.56746,0.6428157527744678
2006-01-01,1,1,Diatom-associated early-year state,SSH,0.2773191,-0.09506139240093187
2006-01-01,1,1,Diatom-associated early-year state,PAR,16.91236,0.2710275681406944
2006-01-01,1,1,Diatom-associated early-year state,PDO,0.54,0.47082664002078656
2006-01-01,1,1,Diatom-associated early-year state,NINO_3.4,-0.98,0.7146180294777787
